LABEL,WORD,CAP,NUM,LOC,PREF,PREP,SUFF
B-ACQUIRED,ISL,1,0,0,0,0,0
I-ACQUIRED,Life,1,0,0,0,0,0
I-ACQUIRED,Insurance,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-ACQLOC,Dallas,1,0,1,0,0,0
B-DLRAMT,"400,000",0,1,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,American,1,0,0,0,0,0
I-PURCHASER,Travellers,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,entered,0,0,0,0,0,0
I-STATUS,into,0,0,0,0,1,0
I-STATUS,an,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Fairchild,1,0,0,0,0,0
I-ACQUIRED,Semiconductor,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Donald,1,0,0,0,0,0
I-PURCHASER,Brooks,1,0,0,0,0,0
B-SELLER,Schlumberger,1,0,0,0,0,0
I-SELLER,Ltd,1,0,0,0,0,1
B-STATUS,management,0,0,0,0,0,0
I-STATUS,buyout,0,0,0,0,0,0
I-STATUS,proposal,0,0,0,0,0,0
B-ACQUIRED,Medicom,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,heart,0,0,0,0,0,0
I-ACQBUS,monitor,0,0,0,0,0,0
I-ACQBUS,for,0,0,0,0,1,0
I-ACQBUS,use,0,0,0,0,0,0
I-ACQBUS,in,0,0,0,0,1,0
I-ACQBUS,diagnosing,0,0,0,0,0,0
I-ACQBUS,heart,0,0,0,0,0,0
I-ACQBUS,disorders,0,0,0,0,0,0
B-PURCHASER,Puritan-Bennedtt,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Union,1,0,0,0,0,0
I-ACQUIRED,Flonetics,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQBUS,valves,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,marine,0,0,0,0,0,0
I-ACQBUS,specialty,0,0,0,0,0,0
I-ACQBUS,equipment,0,0,0,0,0,0
B-PURCHASER,Irvin,1,0,0,0,0,0
I-PURCHASER,Kaplan,1,0,0,0,0,0
B-SELLER,Union,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,in,0,0,0,0,1,0
I-STATUS,principle,0,0,0,0,0,0
B-ACQUIRED,Ranco,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,automatic,0,0,0,0,0,0
I-ACQBUS,control,0,0,0,0,0,0
I-ACQBUS,devices,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,power,0,0,0,0,0,0
I-ACQBUS,controls,0,0,0,0,0,0
B-PURCHASER,Siebe,1,0,0,0,0,0
I-PURCHASER,Plc,1,0,0,0,0,0
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Marketing,1,0,0,0,0,0
I-ACQUIRED,Technologies,1,0,0,0,0,0
I-ACQUIRED,Group,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,computer-based,0,0,0,0,0,0
I-ACQBUS,advertising,0,0,0,0,0,0
I-ACQBUS,system,0,0,0,0,0,0
B-ACQLOC,Rockville,1,0,1,0,0,0
I-ACQLOC,"Center,",1,0,1,0,0,0
I-ACQLOC,N.Y.,1,0,1,0,0,0
B-PURCHASER,Pilgrim,1,0,0,0,0,0
I-PURCHASER,Venture,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,letter,0,0,0,0,0,0
I-STATUS,of,0,0,0,0,1,0
I-STATUS,intent,0,0,0,0,0,0
B-ACQUIRED,GenCorp,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,General,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
B-STATUS,will,0,0,0,0,0,0
I-STATUS,study,0,0,0,0,0,0
B-ACQUIRED,RentCo,1,0,0,0,0,0
I-ACQUIRED,Trailer,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,70,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,XTRA,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Fruehauf,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,Cenergy,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,"2,725,500",0,1,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Snyder,1,0,0,0,0,0
I-PURCHASER,Oil,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
I-PURCHASER,L.P.,1,0,0,0,0,0
B-SELLER,L.D.,1,0,0,0,0,0
I-SELLER,Brinkman,1,0,0,0,0,0
B-ACQUIRED,Cenergy,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Snyder,1,0,0,0,0,0
I-PURCHASER,Oil,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
I-PURCHASER,LP,1,0,0,0,0,0
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Greyhound,1,0,0,0,0,0
I-ACQUIRED,Lines,1,0,0,0,0,0
B-DLRAMT,350,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,GLI,1,0,0,0,0,0
I-PURCHASER,Holdings,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,GREYHOUND,1,0,0,0,0,0
I-SELLER,CORP,1,0,0,0,0,0
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,GenCorp,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,aerospace,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,soft,0,0,0,0,0,0
I-ACQBUS,drink,0,0,0,0,0,0
I-ACQBUS,bottling,0,0,0,0,0,0
B-ACQLOC,"Akron,",1,0,1,0,0,0
I-ACQLOC,Ohio,1,0,1,0,0,0
B-DLRAMT,2.5,0,1,0,0,0,0
I-DLRAMT,billion,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,General,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
B-ACQUIRED,Banco,1,0,0,0,0,0
I-ACQUIRED,Portugues,1,0,0,0,0,0
I-ACQUIRED,de,0,0,0,0,0,0
I-ACQUIRED,Investmento,1,0,0,0,0,0
I-ACQUIRED,Sarl,1,0,0,0,0,0
B-ACQBUS,BANK,1,0,0,0,0,0
B-ACQLOC,Oporto,1,0,1,0,0,0
B-DLRAMT,351,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,yen,0,0,0,0,0,0
B-PURCHASER,Sanwa,1,0,0,0,0,0
I-PURCHASER,Bank,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-SELLER,International,1,0,0,0,0,0
I-SELLER,Finance,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,buy,0,0,0,0,0,0
B-ACQUIRED,Shearson,1,0,0,0,0,0
I-ACQUIRED,Lehman,1,0,0,0,0,0
I-ACQUIRED,Brothers,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,530,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Nippon,1,0,0,0,0,0
I-PURCHASER,Life,1,0,0,0,0,0
I-PURCHASER,Insurance,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-SELLER,American,1,0,0,0,0,0
I-SELLER,Express,1,0,0,0,0,0
I-SELLER,Co,1,0,0,0,0,1
B-STATUS,holding,0,0,0,0,0,0
I-STATUS,talks,0,0,0,0,0,0
B-ACQUIRED,Rospatch,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,53,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Diagnostic,1,0,0,0,0,0
I-PURCHASER,Retrieval,1,0,0,0,0,0
I-PURCHASER,Systems,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Rank,1,0,0,0,0,0
I-ACQUIRED,Xerox,1,0,0,0,0,0
I-ACQUIRED,South,1,0,0,0,0,0
I-ACQUIRED,Africa,1,0,0,0,0,0
I-ACQUIRED,Pty,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-ACQBUS,copiers,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,duplicators,0,0,0,0,0,0
B-ACQLOC,South,1,0,1,0,0,0
I-ACQLOC,African,1,0,1,0,0,0
B-PURCHASER,Altron,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
B-SELLER,Rank,1,0,0,0,0,0
I-SELLER,Xerox,1,0,0,0,0,0
I-SELLER,Ltd,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,in,0,0,0,0,1,0
I-STATUS,principle,0,0,0,0,0,0
B-ACQUIRED,Newman,1,0,0,0,0,0
I-ACQUIRED,Division,1,0,0,0,0,0
B-ACQBUS,gray,0,0,0,0,0,0
I-ACQBUS,iron,0,0,0,0,0,0
I-ACQBUS,castings,0,0,0,0,0,0
B-ACQLOC,"Kendallville,",1,0,1,0,0,0
I-ACQLOC,Indiana,1,0,1,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Newman,1,0,0,0,0,0
I-PURCHASER,Manufacturing,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Amcast,1,0,0,0,0,0
I-SELLER,Industrial,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-ACQUIRED,FCS,1,0,0,0,0,0
I-ACQUIRED,Laboratories,1,0,0,0,0,0
B-ACQBUS,healthcare,0,0,0,0,0,0
B-STATUS,preliminary,0,0,0,0,0,0
I-STATUS,merger,0,0,0,0,0,0
I-STATUS,proposal,0,0,0,0,0,0
B-ACQUIRED,King,1,0,0,0,0,0
I-ACQUIRED,World,1,0,0,0,0,0
I-ACQUIRED,Productions,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,George,1,0,0,0,0,0
I-PURCHASER,Soros,1,0,0,0,0,0
B-ACQUIRED,assets,0,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,inventories,0,0,0,0,0,0
I-ACQUIRED,of,0,0,0,0,1,0
I-ACQUIRED,its,0,0,0,0,0,0
I-ACQUIRED,Dominion,1,0,0,0,0,0
I-ACQUIRED,Bridge,1,0,0,0,0,0
I-ACQUIRED,steel,0,0,0,0,0,0
I-ACQUIRED,service,0,0,0,0,0,0
I-ACQUIRED,center,0,0,0,0,0,0
I-ACQUIRED,operations,0,0,0,0,0,0
B-ACQBUS,steel,0,0,0,0,0,0
I-ACQBUS,service,0,0,0,0,0,0
I-ACQBUS,centers,0,0,0,0,0,0
B-ACQLOC,Toronto,1,0,1,0,0,0
I-ACQLOC,and,0,0,1,0,0,0
I-ACQLOC,"Edmonton,",1,0,1,0,0,0
I-ACQLOC,Alberta,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
B-PURCHASER,Federal,1,0,0,0,0,0
I-PURCHASER,Industries,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-SELLER,AMCA,1,0,0,0,0,0
I-SELLER,International,1,0,0,0,0,0
I-SELLER,Ltd,1,0,0,0,0,1
B-STATUS,finalized,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Harris,1,0,0,0,0,0
I-ACQUIRED,Pine,1,0,0,0,0,0
I-ACQUIRED,Sawmill,1,0,0,0,0,0
B-ACQBUS,lumber,0,0,0,0,0,0
B-ACQLOC,"Pendleton,",1,0,1,0,0,0
I-ACQLOC,Ore.,1,0,1,0,0,0
B-DLRAMT,"3,475,000",0,1,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Louisiana,1,0,0,0,0,0
I-PURCHASER,Pacific,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,Purolator,1,0,0,0,0,0
I-ACQUIRED,Courier,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,265,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlr,0,0,0,0,0,0
B-PURCHASER,E.F.,1,0,0,0,0,0
I-PURCHASER,Hutton,1,0,0,0,0,0
I-PURCHASER,LBO,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Computer,1,0,0,0,0,0
I-ACQUIRED,Transceiver,1,0,0,0,0,0
I-ACQUIRED,Systems,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Vertex,1,0,0,0,0,0
I-PURCHASER,Industries,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Willms,1,0,0,0,0,0
I-ACQUIRED,Trucking,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,transports,0,0,0,0,0,0
I-ACQBUS,hazardous,0,0,0,0,0,0
I-ACQBUS,"waste,",0,0,0,0,0,0
I-ACQBUS,sand,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,gravel,0,0,0,0,0,0
B-DLRAMT,12.5,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Enviropact,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,letter,0,0,0,0,0,0
I-STATUS,of,0,0,0,0,1,0
I-STATUS,intent,0,0,0,0,0,0
B-ACQUIRED,American,1,0,0,0,0,0
I-ACQUIRED,Motors,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Chrysler,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,took,0,0,0,0,0,0
I-STATUS,no,0,0,0,0,0,0
I-STATUS,action,0,0,0,0,0,0
B-ACQUIRED,Eskey's,1,0,0,0,0,0
I-ACQUIRED,Yale,1,0,0,0,0,0
I-ACQUIRED,E.,1,0,0,0,0,0
I-ACQUIRED,Key,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,15.5,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,new,0,0,0,0,0,0
I-PURCHASER,concern,0,0,0,0,0,0
B-SELLER,Eskey,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-ACQUIRED,Price,1,0,0,0,0,0
I-ACQUIRED,Communications,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-SELLER,John,1,0,0,0,0,0
I-SELLER,Hancock,1,0,0,0,0,0
I-SELLER,Mutual,1,0,0,0,0,0
I-SELLER,Life,1,0,0,0,0,0
I-SELLER,Insurance,1,0,0,0,0,0
I-SELLER,Co,1,0,0,0,0,1
B-ACQUIRED,Munford,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,"7,659,000",0,1,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Bradbury,1,0,0,0,0,0
I-PURCHASER,Dyer,1,0,0,0,0,0
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Manhattan,1,0,0,0,0,0
I-ACQUIRED,Cable,1,0,0,0,0,0
I-ACQUIRED,Television,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,American,1,0,0,0,0,0
I-PURCHASER,Television,1,0,0,0,0,0
I-PURCHASER,and,0,0,0,0,0,0
I-PURCHASER,Communications,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Time,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Air,1,0,0,0,0,0
I-ACQUIRED,Atlanta,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,airline,0,0,0,0,0,0
B-ACQLOC,"Atlanta,",1,0,1,0,0,0
I-ACQLOC,Ga,1,0,1,0,0,0
B-PURCHASER,KLM,1,0,0,0,0,0
I-PURCHASER,Royal,1,0,0,0,0,0
I-PURCHASER,Dutch,1,0,0,0,0,0
I-PURCHASER,Airlines,1,0,0,0,0,0
B-STATUS,not,0,0,0,0,0,0
I-STATUS,seeking,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,take,0,0,0,0,0,0
I-STATUS,a,0,0,0,0,0,0
I-STATUS,stake,0,0,0,0,0,0
B-ACQUIRED,Neo-Tech,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Seismic,1,0,0,0,0,0
I-PURCHASER,Holdings,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-PURCHASER,Energy,1,0,0,0,0,0
I-PURCHASER,Holdings,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Principal,1,0,0,0,0,0
I-SELLER,Neo-Tech,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Wendy's,1,0,0,0,0,0
I-ACQUIRED,International,1,0,0,0,0,0
B-PURCHASER,Coca,1,0,0,0,0,0
I-PURCHASER,Cola,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-STATUS,not,0,0,0,0,0,0
I-STATUS,true,0,0,0,0,0,0
B-ACQUIRED,Dataserv,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,BellSouth,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Rexham,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQBUS,packaging,0,0,0,0,0,0
I-ACQBUS,materials,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,machinery,0,0,0,0,0,0
B-PURCHASER,Nortek,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
